imei,tac,manufacturer,model,status,generated_date
332118420154741,33211842,Sagem,MC920,allowed,2025-08-13 18:39:13
332118720230644,33211872,Sagem,MC920,allowed,2025-08-13 18:39:13
332118720242944,33211872,Sagem,MC920,allowed,2025-08-13 18:39:13
332118820003157,33211882,Sagem,MC920,allowed,2025-08-13 18:39:13
332118820036513,33211882,Sagem,MC920,allowed,2025-08-13 18:39:13
332118950074717,33211895,Sagem,MC920,allowed,2025-08-13 18:39:13
332118950318349,33211895,Sagem,MC920,allowed,2025-08-13 18:39:13
332119000150414,33211900,Sagem,M412-S-P,blacklisted,2025-08-13 18:39:14
332119000126754,33211900,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119350027888,33211935,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119350204419,33211935,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119420144440,33211942,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119420098231,33211942,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119720292700,33211972,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119720253556,33211972,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119820165301,33211982,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119820191639,33211982,Sagem,M412-S-P,blacklisted,2025-08-13 18:39:14
332119950180806,33211995,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332119950049326,33211995,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120000294579,33212000,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120000189201,33212000,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120350289487,33212035,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120350226928,33212035,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120420151143,33212042,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120420094116,33212042,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120720228378,33212072,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120720242138,33212072,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120820068324,33212082,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120820032666,33212082,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120950171779,33212095,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332120950273482,33212095,Sagem,M412-S-P,blacklisted,2025-08-13 18:39:14
332121350063727,33212135,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332121350268490,33212135,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122000022317,33212200,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122000224279,33212200,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122110109294,33212211,Sagem,MC920,allowed,2025-08-13 18:39:14
332122110288509,33212211,Sagem,MC920,blacklisted,2025-08-13 18:39:14
332122200120859,33212220,Sagem,MC920,allowed,2025-08-13 18:39:14
332122200096387,33212220,Sagem,MC920,allowed,2025-08-13 18:39:14
332122220179731,33212222,Sagem,MC920,allowed,2025-08-13 18:39:14
332122220025540,33212222,Sagem,MC920,allowed,2025-08-13 18:39:14
332122230097784,33212223,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122230243395,33212223,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122350013371,33212235,Sagem,MC920,allowed,2025-08-13 18:39:14
332122350288173,33212235,Sagem,MC920,allowed,2025-08-13 18:39:14
332122420147709,33212242,Sagem,MC920,allowed,2025-08-13 18:39:14
332122420229906,33212242,Sagem,MC920,blacklisted,2025-08-13 18:39:14
332122720226476,33212272,Sagem,MC920,allowed,2025-08-13 18:39:14
332122720127314,33212272,Sagem,MC920,allowed,2025-08-13 18:39:14
332122820145132,33212282,Sagem,MC920,blacklisted,2025-08-13 18:39:14
332122820000261,33212282,Sagem,MC920,allowed,2025-08-13 18:39:14
332122930326693,33212293,Sagem,M412-S-P,allowed,2025-08-13 18:39:14
332122930216115,33212293,Sagem,M412-S-P,blacklisted,2025-08-13 18:39:14
332122950228011,33212295,Sagem,MC920,allowed,2025-08-13 18:39:14
332122950277164,33212295,Sagem,MC920,blacklisted,2025-08-13 18:39:14
332123420324776,33212342,Sagem,MC 922,allowed,2025-08-13 18:39:14
332123420116858,33212342,Sagem,MC 922,allowed,2025-08-13 18:39:14
332123820202845,33212382,Sagem,MC 922,allowed,2025-08-13 18:39:14
332123820012818,33212382,Sagem,MC 922,allowed,2025-08-13 18:39:14
332124110262589,33212411,Sagem,MC 932,blacklisted,2025-08-13 18:39:14
332124110196777,33212411,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124200323647,33212420,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124200001753,33212420,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124220090726,33212422,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124220149184,33212422,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124350072581,33212435,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124350169380,33212435,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124420072500,33212442,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124420230260,33212442,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124720127802,33212472,Sagem,MC 932,blacklisted,2025-08-13 18:39:15
332124720284419,33212472,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124820194602,33212482,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124820058395,33212482,Sagem,MC 932,blacklisted,2025-08-13 18:39:15
332124950286553,33212495,Sagem,MC 932,allowed,2025-08-13 18:39:15
332124950277466,33212495,Sagem,MC 932,allowed,2025-08-13 18:39:15
332125350230918,33212535,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332125350069479,33212535,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332125820080458,33212582,Sagem,M413-S-P,blacklisted,2025-08-13 18:39:15
332125820317499,33212582,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332126350308282,33212635,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332126350241834,33212635,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332129350123825,33212935,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332129350155292,33212935,Sagem,M413-S-P,allowed,2025-08-13 18:39:15
332130000156002,33213000,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130000049897,33213000,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130360171216,33213036,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130360121887,33213036,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130400082281,33213040,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130400032647,33213040,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130530007802,33213053,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130530115856,33213053,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130670311843,33213067,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130670038408,33213067,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130700072295,33213070,Alcatel,OT Easy db,blacklisted,2025-08-13 18:39:15
332130700296393,33213070,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130710108675,33213071,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332130710008729,33213071,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131000184338,33213100,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131000232759,33213100,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131360265748,33213136,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131360101283,33213136,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131400232895,33213140,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131400209484,33213140,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131530217512,33213153,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131530171954,33213153,Alcatel,OT Easy db,allowed,2025-08-13 18:39:15
332131670061899,33213167,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332131670232713,33213167,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332131700009381,33213170,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332131700125273,33213170,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332131710085350,33213171,Alcatel,OT Easy db,blacklisted,2025-08-13 18:39:16
332131710038250,33213171,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132360199686,33213236,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132360254713,33213236,Alcatel,OT Easy db,blacklisted,2025-08-13 18:39:16
332132400275268,33213240,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132400289734,33213240,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132530031310,33213253,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132530277037,33213253,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132670139716,33213267,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132670178013,33213267,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132700217468,33213270,Alcatel,OT Easy db,blacklisted,2025-08-13 18:39:16
332132700110652,33213270,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132710256879,33213271,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332132710038730,33213271,Alcatel,OT Easy db,allowed,2025-08-13 18:39:16
332135000270543,33213500,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135000185422,33213500,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135360206595,33213536,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135360031532,33213536,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135400010924,33213540,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135400121804,33213540,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135530325223,33213553,Alcatel,One Touch Club db,blacklisted,2025-08-13 18:39:16
332135530171013,33213553,Alcatel,One Touch Club db,blacklisted,2025-08-13 18:39:16
332135670177413,33213567,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135670327369,33213567,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135700112112,33213570,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135700227258,33213570,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135710007583,33213571,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332135710314028,33213571,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136360009021,33213636,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136360056675,33213636,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136400014171,33213640,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136400097233,33213640,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136530150605,33213653,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136530179176,33213653,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136670241673,33213667,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136670035708,33213667,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136700273269,33213670,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136700277835,33213670,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136710197859,33213671,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332136710104058,33213671,Alcatel,One Touch Club db,allowed,2025-08-13 18:39:16
332140000312500,33214000,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140000201381,33214000,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140360320465,33214036,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140360117603,33214036,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140400308704,33214040,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140400036366,33214040,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140530170687,33214053,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140530199979,33214053,Alcatel,OT View db,allowed,2025-08-13 18:39:16
332140670130234,33214067,Alcatel,OT View db,blacklisted,2025-08-13 18:39:17
332140670282828,33214067,Alcatel,OT View db,allowed,2025-08-13 18:39:17
332140700259396,33214070,Alcatel,OT View db,allowed,2025-08-13 18:39:17
332140700039213,33214070,Alcatel,OT View db,allowed,2025-08-13 18:39:17
332140710028233,33214071,Alcatel,OT View db,allowed,2025-08-13 18:39:17
332140710318937,33214071,Alcatel,OT View db,allowed,2025-08-13 18:39:17
332142340220796,33214234,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332142340170475,33214234,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332142350243798,33214235,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332142350032775,33214235,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332143000002423,33214300,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332143000309414,33214300,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332143340256783,33214334,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332143340316914,33214334,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332143350294287,33214335,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332143350321480,33214335,Mitsubishi,Trium Galaxy,allowed,2025-08-13 18:39:17
332144000078172,33214400,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332144000308110,33214400,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332144340150226,33214434,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332144340017443,33214434,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332144350169279,33214435,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332144350277795,33214435,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332145340315218,33214534,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332145340099167,33214534,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332145350207316,33214535,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332145350289317,33214535,Mitsubishi,Trium Geo,allowed,2025-08-13 18:39:17
332148340076312,33214834,Mitsubishi,Trium Astral,blacklisted,2025-08-13 18:39:17
332148340218277,33214834,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332148350051025,33214835,Mitsubishi,Trium Astral,blacklisted,2025-08-13 18:39:17
332148350107751,33214835,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332149340294781,33214934,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332149340294745,33214934,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332149350173955,33214935,Mitsubishi,Trium Astral,blacklisted,2025-08-13 18:39:17
332149350011327,33214935,Mitsubishi,Trium Astral,allowed,2025-08-13 18:39:17
332152000006873,33215200,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152000084832,33215200,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152350048809,33215235,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152350160794,33215235,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152420016407,33215242,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152420057871,33215242,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152720131008,33215272,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152720215418,33215272,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152820120866,33215282,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152820307433,33215282,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152950267917,33215295,Sagem,MC 936,allowed,2025-08-13 18:39:17
332152950253682,33215295,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153000280691,33215300,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153000153301,33215300,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153350183064,33215335,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153350188675,33215335,Sagem,MC 936,blacklisted,2025-08-13 18:39:17
332153420119910,33215342,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153420113435,33215342,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153720089232,33215372,Sagem,MC 936,blacklisted,2025-08-13 18:39:17
332153720169468,33215372,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153820222728,33215382,Sagem,MC 936,allowed,2025-08-13 18:39:17
332153820160526,33215382,Sagem,MC 936,allowed,2025-08-13 18:39:17
332154340257500,33215434,Mitsubishi,Trium Aria,allowed,2025-08-13 18:39:18
332154340206664,33215434,Mitsubishi,Trium Aria,allowed,2025-08-13 18:39:18
332154350188433,33215435,Mitsubishi,Trium Aria,allowed,2025-08-13 18:39:18
332154350228444,33215435,Mitsubishi,Trium Aria,allowed,2025-08-13 18:39:18
332155000238335,33215500,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332155000250622,33215500,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332155340284043,33215534,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332155340031664,33215534,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332155350163547,33215535,Mitsubishi,Trium Cosmo,blacklisted,2025-08-13 18:39:18
332155350008430,33215535,Mitsubishi,Trium Cosmo,blacklisted,2025-08-13 18:39:18
332156340266810,33215634,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332156340025983,33215634,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332156350275863,33215635,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332156350284746,33215635,Mitsubishi,Trium Cosmo,allowed,2025-08-13 18:39:18
332157000237673,33215700,Alcatel,OT-303,allowed,2025-08-13 18:39:18
332157000269923,33215700,Alcatel,OT-303,allowed,2025-08-13 18:39:18
332157360229270,33215736,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157360236137,33215736,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157400109019,33215740,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157400045533,33215740,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157530104376,33215753,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157530093878,33215753,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157670080270,33215767,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157670203254,33215767,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157700214434,33215770,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157700298950,33215770,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157710231352,33215771,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332157710133618,33215771,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158360323130,33215836,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158360126521,33215836,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158400056084,33215840,Alcatel,OT-304,blacklisted,2025-08-13 18:39:18
332158400104665,33215840,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158530111170,33215853,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158530313979,33215853,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158670003077,33215867,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158670094157,33215867,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158700063934,33215870,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158700094660,33215870,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158710216154,33215871,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332158710255156,33215871,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159360263202,33215936,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159360170552,33215936,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159400032867,33215940,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159400207900,33215940,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159530086090,33215953,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159530263692,33215953,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159670001522,33215967,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159670175737,33215967,Alcatel,OT-304,blacklisted,2025-08-13 18:39:18
332159700005667,33215970,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159700206968,33215970,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159710022567,33215971,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332159710011551,33215971,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332160360037188,33216036,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332160360048032,33216036,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332160400231729,33216040,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332160400126932,33216040,Alcatel,OT-304,allowed,2025-08-13 18:39:18
332160530168659,33216053,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160530204290,33216053,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160670206808,33216067,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160670312079,33216067,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160700122225,33216070,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160700066170,33216070,Alcatel,OT-304,blacklisted,2025-08-13 18:39:19
332160710023215,33216071,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332160710018686,33216071,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332161360307992,33216136,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332161360224769,33216136,Alcatel,OT-304,allowed,2025-08-13 18:39:19
332161400230916,33216140,Alcatel,OT-304,allowed,2025-08-13 18:39:19
